GeneID1	GeneID2	PCC_healthy	feature_type	PCC_healthy_abs
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
C2	CFH	-0.102657378202942	protein-protein	0.102657378202942
CD14	C1S	0.219307653698115	protein-protein	0.219307653698115
CD14	CFH	0.311172942983343	protein-protein	0.311172942983343
CD14	C2	0.282631221358374	protein-protein	0.282631221358374
SERPINA1	APOC3	-0.337694141637979	protein-protein	0.337694141637979
APOH	HGFAC	0.231307921846745	protein-protein	0.231307921846745
APOH	F9	0.285682089359398	protein-protein	0.285682089359398
APOA1	AHSG	0.483028016784142	protein-protein	0.483028016784142
APOA1	APOC3	0.517733495383439	protein-protein	0.517733495383439
C4BPB	C8G	0.309182683443163	protein-protein	0.309182683443163
C4BPB	HRG	0.303169273928327	protein-protein	0.303169273928327
C4BPB	CFB	0.311144365460077	protein-protein	0.311144365460077
C4BPB	CPN1	-0.175615366993575	protein-protein	0.175615366993575
F9	GP5	-0.106823730409108	protein-protein	0.106823730409108
F9	C8G	0.639234414383029	protein-protein	0.639234414383029
AHSG	FCGR2A	-0.361811723958676	protein-protein	0.361811723958676
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
CSF1R	CFB	-0.388666905209754	protein-protein	0.388666905209754
AHSG	HGFAC	0.386501864222658	protein-protein	0.386501864222658
AHSG	C8G	-0.204311478666324	protein-protein	0.204311478666324
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
APOH	APOC3	0.303704772102673	protein-protein	0.303704772102673
APOA1	COMP	-0.193188449391208	protein-protein	0.193188449391208
APOA1	SERPINA1	-0.670678343801953	protein-protein	0.670678343801953
CFB	C8G	0.534791339994279	protein-protein	0.534791339994279
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
SERPINA1	C8G	0.37326444798368	protein-protein	0.37326444798368
APOA1	APOC3	0.517733495383439	protein-protein	0.517733495383439
C4BPB	SERPINB1	-0.127400938986982	protein-protein	0.127400938986982
F9	HGFAC	-0.268125767452208	protein-protein	0.268125767452208
F9	HRG	0.13811615941144	protein-protein	0.13811615941144
F9	CFB	0.355863534582886	protein-protein	0.355863534582886
AHSG	HRG	0.600189713144294	protein-protein	0.600189713144294
CPN1	AHSG	0.308336738343894	protein-protein	0.308336738343894
CFH	C1S	-0.347660196338521	protein-protein	0.347660196338521
C2	HGFAC	-0.203037338849024	protein-protein	0.203037338849024
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
C2	F9	0.452495443084763	protein-protein	0.452495443084763
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
C2	CFH	-0.102657378202942	protein-protein	0.102657378202942
CD14	CFH	0.311172942983343	protein-protein	0.311172942983343
CD14	C2	0.282631221358374	protein-protein	0.282631221358374
ALDOB	HRG	-0.209343981618482	protein-protein	0.209343981618482
APOC3	HRG	0.349147188750946	protein-protein	0.349147188750946
APOC3	CFB	0.251427067500449	protein-protein	0.251427067500449
APOC3	F9	0.233436855385485	protein-protein	0.233436855385485
APOC3	AHSG	0.314462082137014	protein-protein	0.314462082137014
APOC3	CD14	-0.446761653337993	protein-protein	0.446761653337993
APOC3	ALDOB	-0.219723758810659	protein-protein	0.219723758810659
SERPINA1	DBH	-0.361691356188715	protein-protein	0.361691356188715
SERPINA1	HRG	-0.359771906903895	protein-protein	0.359771906903895
SERPINA1	CFB	0.216957705969541	protein-protein	0.216957705969541
SERPINA1	CFH	0.296494498262576	protein-protein	0.296494498262576
SERPINA1	C2	0.457458576535797	protein-protein	0.457458576535797
SERPINA1	CD14	0.314210313716385	protein-protein	0.314210313716385
SERPINA1	ALDOB	-0.145100580650684	protein-protein	0.145100580650684
SERPINA1	APOC3	-0.337694141637979	protein-protein	0.337694141637979
APOH	HRG	0.368769279189308	protein-protein	0.368769279189308
APOH	F9	0.285682089359398	protein-protein	0.285682089359398
APOH	AHSG	0.435694548334382	protein-protein	0.435694548334382
APOH	APOC3	0.303704772102673	protein-protein	0.303704772102673
APOH	SERPINA1	-0.104368767054549	protein-protein	0.104368767054549
APOA1	HGFAC	0.510088604513472	protein-protein	0.510088604513472
APOA1	HRG	0.489845253857931	protein-protein	0.489845253857931
APOA1	F9	-0.116050615556392	protein-protein	0.116050615556392
APOA1	AHSG	0.483028016784142	protein-protein	0.483028016784142
APOA1	CPN1	-0.109549499280851	protein-protein	0.109549499280851
APOA1	C2	-0.341467009194461	protein-protein	0.341467009194461
APOA1	ALDOB	-0.21568560007271	protein-protein	0.21568560007271
APOA1	APOC3	0.517733495383439	protein-protein	0.517733495383439
APOA1	SERPINA1	-0.670678343801953	protein-protein	0.670678343801953
APOA1	APOH	0.133039206214958	protein-protein	0.133039206214958
C4BPB	CFB	0.311144365460077	protein-protein	0.311144365460077
C4BPB	ALDOB	0.103491089261064	protein-protein	0.103491089261064
C4BPB	APOC3	0.289380971264538	protein-protein	0.289380971264538
C4BPB	APOA1	0.208866690193666	protein-protein	0.208866690193666
HRG	HGFAC	0.320060896294196	protein-protein	0.320060896294196
HRG	C8G	0.115173127174341	protein-protein	0.115173127174341
F9	CFB	0.355863534582886	protein-protein	0.355863534582886
CPN1	CFB	0.312936474928227	protein-protein	0.312936474928227
CFH	F9	-0.30391699530896	protein-protein	0.30391699530896
CFH	AHSG	-0.188397296279039	protein-protein	0.188397296279039
CFH	C1S	-0.347660196338521	protein-protein	0.347660196338521
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
C2	F9	0.452495443084763	protein-protein	0.452495443084763
C2	CFH	-0.102657378202942	protein-protein	0.102657378202942
ALDOB	F9	0.125969062133331	protein-protein	0.125969062133331
APOC3	CFB	0.251427067500449	protein-protein	0.251427067500449
APOC3	F9	0.233436855385485	protein-protein	0.233436855385485
APOC3	AHSG	0.314462082137014	protein-protein	0.314462082137014
APOC3	CFH	-0.103571025746843	protein-protein	0.103571025746843
SERPINA1	HRG	-0.359771906903895	protein-protein	0.359771906903895
SERPINA1	C1S	0.191606078243303	protein-protein	0.191606078243303
SERPINA1	CFH	0.296494498262576	protein-protein	0.296494498262576
SERPINA1	C2	0.457458576535797	protein-protein	0.457458576535797
APOH	F9	0.285682089359398	protein-protein	0.285682089359398
APOH	AHSG	0.435694548334382	protein-protein	0.435694548334382
APOH	CFH	-0.123349313714505	protein-protein	0.123349313714505
APOH	APOC3	0.303704772102673	protein-protein	0.303704772102673
APOH	SERPINA1	-0.104368767054549	protein-protein	0.104368767054549
APOA1	F9	-0.116050615556392	protein-protein	0.116050615556392
APOA1	AHSG	0.483028016784142	protein-protein	0.483028016784142
APOA1	CPN1	-0.109549499280851	protein-protein	0.109549499280851
APOA1	CFH	-0.221883584133987	protein-protein	0.221883584133987
APOA1	C2	-0.341467009194461	protein-protein	0.341467009194461
APOA1	ALDOB	-0.21568560007271	protein-protein	0.21568560007271
APOA1	APOC3	0.517733495383439	protein-protein	0.517733495383439
APOA1	SERPINA1	-0.670678343801953	protein-protein	0.670678343801953
APOA1	APOH	0.133039206214958	protein-protein	0.133039206214958
C4BPB	HRG	0.303169273928327	protein-protein	0.303169273928327
F9	SERPINB1	-0.417601850406177	protein-protein	0.417601850406177
AHSG	SERPINB1	-0.24987344893848	protein-protein	0.24987344893848
C1S	DBH	0.190699620512026	protein-protein	0.190699620512026
CFH	F9	-0.30391699530896	protein-protein	0.30391699530896
SERPINA1	DBH	-0.361691356188715	protein-protein	0.361691356188715
SERPINA1	CSF1R	0.34209659264127	protein-protein	0.34209659264127
SERPINA1	GSR	0.203009116725368	protein-protein	0.203009116725368
C4BPB	HRG	0.303169273928327	protein-protein	0.303169273928327
C4BPB	CFB	0.311144365460077	protein-protein	0.311144365460077
CFB	CFD	-0.191444884862488	protein-protein	0.191444884862488
F9	GP5	-0.106823730409108	protein-protein	0.106823730409108
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
APOA1	APOC3	0.517733495383439	protein-protein	0.517733495383439
F9	GP5	-0.106823730409108	protein-protein	0.106823730409108
APOA1	APOC3	0.517733495383439	protein-protein	0.517733495383439
CFB	CFD	-0.191444884862488	protein-protein	0.191444884862488
F9	GP5	-0.106823730409108	protein-protein	0.106823730409108
C2	CFD	0.378594187924828	protein-protein	0.378594187924828
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
C2	CFH	-0.102657378202942	protein-protein	0.102657378202942
APOA1	APOC3	0.517733495383439	protein-protein	0.517733495383439
CFB	CFD	-0.191444884862488	protein-protein	0.191444884862488
F9	GP5	-0.106823730409108	protein-protein	0.106823730409108
C2	CFD	0.378594187924828	protein-protein	0.378594187924828
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
C2	CFH	-0.102657378202942	protein-protein	0.102657378202942
APOA1	APOC3	0.517733495383439	protein-protein	0.517733495383439
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
HGFAC	CFD	-0.254273473391321	protein-protein	0.254273473391321
COMP	CRTAC1	0.477217685551297	protein-protein	0.477217685551297
CFB	CFD	-0.191444884862488	protein-protein	0.191444884862488
F9	CFD	-0.116767220646905	protein-protein	0.116767220646905
F9	HGFAC	-0.268125767452208	protein-protein	0.268125767452208
AHSG	HRG	0.600189713144294	protein-protein	0.600189713144294
C1S	CFD	0.12690273451574	protein-protein	0.12690273451574
C1S	F9	0.636232934186345	protein-protein	0.636232934186345
CFH	C1S	-0.347660196338521	protein-protein	0.347660196338521
C2	CFD	0.378594187924828	protein-protein	0.378594187924828
C2	CFB	0.434138665144234	protein-protein	0.434138665144234
C2	C1S	0.336222821985693	protein-protein	0.336222821985693
C2	CFH	-0.102657378202942	protein-protein	0.102657378202942
SERPINA1	SERPINB1	-0.135353785524112	protein-protein	0.135353785524112
APOH	C1S	0.359680702414611	protein-protein	0.359680702414611
APOH	CFH	-0.123349313714505	protein-protein	0.123349313714505
C4BPB	CFB	0.311144365460077	protein-protein	0.311144365460077
C4BPB	CFH	0.163673220498239	protein-protein	0.163673220498239
CFP	PLEK	0.162078534115696	protein-protein	0.162078534115696
S100A8	PLEK	-0.210210651881828	protein-protein	0.210210651881828
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
S100A8	CFP	-0.300242405362485	protein-protein	0.300242405362485
ICAM1	S100A8	0.557908733667476	protein-protein	0.557908733667476
LCN2	PRSS2	0.236474292276121	protein-protein	0.236474292276121
PNP	TXN	0.383821998366307	protein-protein	0.383821998366307
PNP	PLEK	0.549211506784341	protein-protein	0.549211506784341
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
TIMP1	P4HB	0.332964369601033	protein-protein	0.332964369601033
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
CFP	RNASE1	-0.335874289372293	protein-protein	0.335874289372293
LCN2	S100A9	0.536575281933366	protein-protein	0.536575281933366
TIMP1	MSN	0.162958588225931	protein-protein	0.162958588225931
HSP90AA1	PNP	0.417177466740847	protein-protein	0.417177466740847
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
S100A8	LCN2	0.500727970267228	protein-protein	0.500727970267228
TIMP1	PLEK	-0.35396166953866	protein-protein	0.35396166953866
TIMP1	CFP	-0.374791451242689	protein-protein	0.374791451242689
CFP	PTGDS	-0.346396553635363	protein-protein	0.346396553635363
LCN2	S100A9	0.536575281933366	protein-protein	0.536575281933366
TXN	S100A9	0.248219020698664	protein-protein	0.248219020698664
PNP	TXN	0.383821998366307	protein-protein	0.383821998366307
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
S100A8	LCN2	0.500727970267228	protein-protein	0.500727970267228
S100A8	TXN	0.354022914488582	protein-protein	0.354022914488582
SHBG	ORM2	-0.176209607100876	protein-protein	0.176209607100876
SOD3	PTGDS	0.290496339231774	protein-protein	0.290496339231774
SHBG	PRSS2	-0.151900147016828	protein-protein	0.151900147016828
IGFBP3	PRSS2	-0.233664012884538	protein-protein	0.233664012884538
LCN2	RNASE1	0.684192480385994	protein-protein	0.684192480385994
S100A8	PRSS2	0.441389148856813	protein-protein	0.441389148856813
ICAM1	S100A8	0.557908733667476	protein-protein	0.557908733667476
TIMP1	MSN	0.162958588225931	protein-protein	0.162958588225931
MGP	RNASE1	0.251415528617044	protein-protein	0.251415528617044
S100A8	ORM2	0.390828280565577	protein-protein	0.390828280565577
S100A8	LCN2	0.500727970267228	protein-protein	0.500727970267228
HSP90AA1	TXN	0.603296490089743	protein-protein	0.603296490089743
CFP	LPA	0.139042965983628	protein-protein	0.139042965983628
CFP	SHBG	0.228392749269019	protein-protein	0.228392749269019
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ORM1	ORM2	0.695712167650731	protein-protein	0.695712167650731
IGFBP3	CFP	0.488472754402303	protein-protein	0.488472754402303
SOD3	RNASE1	0.30033334611671	protein-protein	0.30033334611671
SOD3	PTGDS	0.290496339231774	protein-protein	0.290496339231774
TIMP1	MCAM	0.232005290839982	protein-protein	0.232005290839982
TIMP1	LCN2	0.765922384618741	protein-protein	0.765922384618741
MGP	PTGDS	0.426695251511944	protein-protein	0.426695251511944
MGP	SOD3	0.226943416275551	protein-protein	0.226943416275551
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ORM1	ORM2	0.695712167650731	protein-protein	0.695712167650731
TIMP1	IGFBP3	-0.267484168481401	protein-protein	0.267484168481401
RNASE1	MCAM	0.346413343699247	protein-protein	0.346413343699247
LCN2	S100A9	0.536575281933366	protein-protein	0.536575281933366
SOD3	MASP1	0.504252611850204	protein-protein	0.504252611850204
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
S100A8	LCN2	0.500727970267228	protein-protein	0.500727970267228
ICAM1	S100A9	0.663382549160696	protein-protein	0.663382549160696
ICAM1	S100A8	0.557908733667476	protein-protein	0.557908733667476
S100A9	ORM1	0.691329287888528	protein-protein	0.691329287888528
S100A9	PLEK	-0.235236346243993	protein-protein	0.235236346243993
CFP	S100A9	-0.175997484406413	protein-protein	0.175997484406413
MSN	IGFBP3	0.169636574976108	protein-protein	0.169636574976108
SOD3	LCN2	0.241784440343475	protein-protein	0.241784440343475
TIMP1	IGFBP3	-0.267484168481401	protein-protein	0.267484168481401
S100A8	PLEK	-0.210210651881828	protein-protein	0.210210651881828
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ICAM1	S100A9	0.663382549160696	protein-protein	0.663382549160696
CFP	PLEK	0.162078534115696	protein-protein	0.162078534115696
TIMP1	SOD3	0.498722534816026	protein-protein	0.498722534816026
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ORM1	ORM2	0.695712167650731	protein-protein	0.695712167650731
CFP	PLEK	0.162078534115696	protein-protein	0.162078534115696
SOD3	MCAM	0.210849113135126	protein-protein	0.210849113135126
MGP	SOD3	0.226943416275551	protein-protein	0.226943416275551
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ICAM1	TIMP1	0.647718486264874	protein-protein	0.647718486264874
SHBG	ORM2	-0.176209607100876	protein-protein	0.176209607100876
IGFBP3	MASP1	0.198266964197013	protein-protein	0.198266964197013
P4HB	SHBG	-0.570134656651489	protein-protein	0.570134656651489
PNP	SHBG	-0.128313962085162	protein-protein	0.128313962085162
ORM1	ORM2	0.695712167650731	protein-protein	0.695712167650731
MASP1	ORM2	0.105023359101051	protein-protein	0.105023359101051
SHBG	ORM2	-0.176209607100876	protein-protein	0.176209607100876
SHBG	ORM1	-0.312648363478182	protein-protein	0.312648363478182
LCN2	CFP	-0.39462860869561	protein-protein	0.39462860869561
PNP	PLEK	0.549211506784341	protein-protein	0.549211506784341
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ICAM1	MSN	0.252658847209623	protein-protein	0.252658847209623
MSN	IDH1	0.207213025722038	protein-protein	0.207213025722038
LCN2	RNASE1	0.684192480385994	protein-protein	0.684192480385994
MGP	IGFBP3	-0.236758798246716	protein-protein	0.236758798246716
HSP90AA1	P4HB	0.584907016706082	protein-protein	0.584907016706082
S100A8	IGFBP3	-0.31708514535166	protein-protein	0.31708514535166
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ICAM1	MSN	0.252658847209623	protein-protein	0.252658847209623
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ORM1	ORM2	0.695712167650731	protein-protein	0.695712167650731
PTGDS	ORM1	0.179012207437802	protein-protein	0.179012207437802
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
SHBG	PTGDS	0.138676541762347	protein-protein	0.138676541762347
HSP90AA1	PTGDS	-0.18364111978947	protein-protein	0.18364111978947
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ICAM1	MSN	0.252658847209623	protein-protein	0.252658847209623
P4HB	RNASE1	0.221650587598513	protein-protein	0.221650587598513
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
SHBG	PTGDS	0.138676541762347	protein-protein	0.138676541762347
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
TXN	P4HB	0.462772150923282	protein-protein	0.462772150923282
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
MSN	P4HB	0.70667283061121	protein-protein	0.70667283061121
TXN	P4HB	0.462772150923282	protein-protein	0.462772150923282
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
ORM1	ORM2	0.695712167650731	protein-protein	0.695712167650731
PTGDS	ORM2	0.296459010648496	protein-protein	0.296459010648496
PTGDS	ORM1	0.179012207437802	protein-protein	0.179012207437802
PRSS2	MASP1	0.20116042779192	protein-protein	0.20116042779192
PRSS2	LPA	-0.325632691908013	protein-protein	0.325632691908013
LCN2	ORM2	0.33140154169148	protein-protein	0.33140154169148
LCN2	ORM1	0.491413151721644	protein-protein	0.491413151721644
LCN2	PTGDS	0.602897384309193	protein-protein	0.602897384309193
TXN	P4HB	0.462772150923282	protein-protein	0.462772150923282
S100A8	S100A9	0.908471921604168	protein-protein	0.908471921604168
CXCL8	IL1A	-0.126403787972315	protein-protein	0.126403787972315
TNF	IL6	0.109755480495468	protein-protein	0.109755480495468
CCL4	CXCL8	0.342057733270005	protein-protein	0.342057733270005
CCL4	IL6	0.333092044164248	protein-protein	0.333092044164248
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
TNF	IL6	0.109755480495468	protein-protein	0.109755480495468
CCL4	CXCL8	0.342057733270005	protein-protein	0.342057733270005
CCL4	IL6	0.333092044164248	protein-protein	0.333092044164248
CXCL8	IL1A	-0.126403787972315	protein-protein	0.126403787972315
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
TNF	IL6	0.109755480495468	protein-protein	0.109755480495468
CCL4	CXCL8	0.342057733270005	protein-protein	0.342057733270005
CCL4	IL6	0.333092044164248	protein-protein	0.333092044164248
CCL4	CXCL8	0.342057733270005	protein-protein	0.342057733270005
CCL4	IL6	0.333092044164248	protein-protein	0.333092044164248
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
IL6	IFNG	0.210213043035244	protein-protein	0.210213043035244
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
CCL4	IFNG	0.205043623435577	protein-protein	0.205043623435577
CCL4	IL6	0.333092044164248	protein-protein	0.333092044164248
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
CCL4	CD4	0.184227226411533	protein-protein	0.184227226411533
CXCL8	CD4	0.180161398564091	protein-protein	0.180161398564091
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
IL6	IL10	0.35170502621816	protein-protein	0.35170502621816
CCL4	IFNG	0.205043623435577	protein-protein	0.205043623435577
EPO	AMBP	0.113009291029928	protein-protein	0.113009291029928
CCL4	IL6	0.333092044164248	protein-protein	0.333092044164248
EPO	AMBP	0.113009291029928	protein-protein	0.113009291029928
IFNG	IL10	0.184751728376276	protein-protein	0.184751728376276
CXCL8	CD4	0.180161398564091	protein-protein	0.180161398564091
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
EPO	CDSN	0.108693750269357	protein-protein	0.108693750269357
IL1A	DNER	0.125573297494479	protein-protein	0.125573297494479
CXCL8	IL1A	-0.126403787972315	protein-protein	0.126403787972315
IL6	CXCL8	0.300161852923837	protein-protein	0.300161852923837
IFNG	IL2	0.494304828411642	protein-protein	0.494304828411642
IFNG	IL10	0.184751728376276	protein-protein	0.184751728376276
IL6	IL10	0.35170502621816	protein-protein	0.35170502621816
IL6	EPO	0.151228437118523	protein-protein	0.151228437118523
IL6	IFNG	0.210213043035244	protein-protein	0.210213043035244
CCL4	CXCL8	0.342057733270005	protein-protein	0.342057733270005
CCL2	CCL3	0.481293681116483	protein-protein	0.481293681116483
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	CCL2	0.420592837465763	protein-protein	0.420592837465763
CCL2	IL1RN	0.390054695901831	protein-protein	0.390054695901831
CTSL	CCL2	0.228727579030224	protein-protein	0.228727579030224
NFKB1	CTSL	0.275441330583003	protein-protein	0.275441330583003
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	CCL2	0.420592837465763	protein-protein	0.420592837465763
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
CCL4	CCL2	0.420592837465763	protein-protein	0.420592837465763
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
IL18	CXCL10	0.294988482382562	protein-protein	0.294988482382562
CTSL	IL1RN	0.524485755006771	protein-protein	0.524485755006771
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
IL6	IL1RN	0.487584056791712	protein-protein	0.487584056791712
IL6	CTSL	0.268964548387081	protein-protein	0.268964548387081
CXCL10	LAMP3	0.346934537294412	protein-protein	0.346934537294412
IL18	IL1RN	0.205313659900494	protein-protein	0.205313659900494
IL18	CCL2	0.372746266040646	protein-protein	0.372746266040646
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
CXCL10	LAMP3	0.346934537294412	protein-protein	0.346934537294412
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
IL1RN	CCL3	0.425454826849319	protein-protein	0.425454826849319
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	IL1RN	0.262286250329542	protein-protein	0.262286250329542
IL6	CCL3	0.38557364328262	protein-protein	0.38557364328262
IL6	IL1RN	0.487584056791712	protein-protein	0.487584056791712
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
CXCL10	CCL3	0.355449591945559	protein-protein	0.355449591945559
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	CXCL10	0.238013909283952	protein-protein	0.238013909283952
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
CCL2	CCL3	0.481293681116483	protein-protein	0.481293681116483
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	CCL2	0.420592837465763	protein-protein	0.420592837465763
IL6	CCL3	0.38557364328262	protein-protein	0.38557364328262
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
IL1RN	CCL3	0.425454826849319	protein-protein	0.425454826849319
CCL2	IL1RN	0.390054695901831	protein-protein	0.390054695901831
CTSL	CCL3	0.244438060197378	protein-protein	0.244438060197378
CTSL	IL1RN	0.524485755006771	protein-protein	0.524485755006771
CTSL	CCL2	0.228727579030224	protein-protein	0.228727579030224
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	IL1RN	0.262286250329542	protein-protein	0.262286250329542
CCL4	CCL2	0.420592837465763	protein-protein	0.420592837465763
CCL4	CTSL	0.199265866467123	protein-protein	0.199265866467123
IL6	CCL3	0.38557364328262	protein-protein	0.38557364328262
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
PDCD1	CCL3	0.189374902294309	protein-protein	0.189374902294309
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	PDCD1	0.1219018327821	protein-protein	0.1219018327821
CXCL10	CCL3	0.355449591945559	protein-protein	0.355449591945559
IL1RN	CCL3	0.425454826849319	protein-protein	0.425454826849319
CTSL	IL1RN	0.524485755006771	protein-protein	0.524485755006771
NFKB1	IL1RN	0.258999258649901	protein-protein	0.258999258649901
NFKB1	CTSL	0.275441330583003	protein-protein	0.275441330583003
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	CXCL10	0.238013909283952	protein-protein	0.238013909283952
CCL4	IL1RN	0.262286250329542	protein-protein	0.262286250329542
IL6	CCL3	0.38557364328262	protein-protein	0.38557364328262
IL6	CXCL10	0.34427289183126	protein-protein	0.34427289183126
IL6	IL1RN	0.487584056791712	protein-protein	0.487584056791712
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
CCL4	CCL2	0.420592837465763	protein-protein	0.420592837465763
CCL4	NFKB1	0.218053702788949	protein-protein	0.218053702788949
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
CCL2	CCL3	0.481293681116483	protein-protein	0.481293681116483
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CXCL10	LAMP3	0.346934537294412	protein-protein	0.346934537294412
CTSL	LAMP3	0.153280910675573	protein-protein	0.153280910675573
NFKB1	CTSL	0.275441330583003	protein-protein	0.275441330583003
CCL4	IL1RN	0.262286250329542	protein-protein	0.262286250329542
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
IL6	CCL4	0.333092044164248	protein-protein	0.333092044164248
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
IL7	IL1RN	0.343915019361205	protein-protein	0.343915019361205
CCL2	LAMP3	0.328738696102252	protein-protein	0.328738696102252
IL6	LAMP3	0.119703987971499	protein-protein	0.119703987971499
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
IL6	IL18	0.323031163506638	protein-protein	0.323031163506638
IL7	IL1RN	0.343915019361205	protein-protein	0.343915019361205
NFKB1	CCL3	0.168353917229684	protein-protein	0.168353917229684
NFKB1	IL1RN	0.258999258649901	protein-protein	0.258999258649901
NFKB1	VEGFA	0.249274592643168	protein-protein	0.249274592643168
NFKB1	IL18	0.198968844799996	protein-protein	0.198968844799996
ERBB2	VEGFA	0.133505138072887	protein-protein	0.133505138072887
CCL4	NFKB1	0.218053702788949	protein-protein	0.218053702788949
NFKB1	IL18	0.198968844799996	protein-protein	0.198968844799996
NFKB1	IL18	0.198968844799996	protein-protein	0.198968844799996
NFKB1	IL18	0.198968844799996	protein-protein	0.198968844799996
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL2	CCL3	0.481293681116483	protein-protein	0.481293681116483
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
IL6	CCL2	0.442110920523108	protein-protein	0.442110920523108
CXCL10	CCL3	0.355449591945559	protein-protein	0.355449591945559
CCL2	CCL3	0.481293681116483	protein-protein	0.481293681116483
CCL2	CXCL10	0.489482854316308	protein-protein	0.489482854316308
IL18	IL1RN	0.205313659900494	protein-protein	0.205313659900494
CCL4	CCL3	0.748244903831845	protein-protein	0.748244903831845
CCL4	CXCL10	0.238013909283952	protein-protein	0.238013909283952
CCL4	CCL2	0.420592837465763	protein-protein	0.420592837465763
PRKAB1	CD2AP	0.501925591556676	protein-protein	0.501925591556676
APEX1	PARP1	0.463212562147617	protein-protein	0.463212562147617
CD40LG	CD274	0.344627066359834	protein-protein	0.344627066359834
